#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz    dx2    tot
# NKPTS & NBANDS: 300  64
# Band-Index    1
   0.32370     -2.743868  0.020  0.008  0.016  0.000  0.000  0.120  0.000  0.004  0.196  0.368
   0.33778     -2.742135  0.024  0.008  0.028  0.000  0.000  0.068  0.012  0.024  0.140  0.308
   0.35185     -2.729265  0.020  0.012  0.040  0.000  0.000  0.040  0.024  0.040  0.092  0.272
   0.36593     -2.709026  0.020  0.012  0.044  0.000  0.004  0.028  0.028  0.048  0.065  0.256
   0.38000     -2.684105  0.020  0.016  0.048  0.000  0.004  0.024  0.032  0.052  0.052  0.248
   0.39407     -2.655763  0.020  0.016  0.048  0.000  0.000  0.024  0.036  0.052  0.040  0.240
   0.40815     -2.625850  0.008  0.028  0.000  0.028  0.212  0.012  0.004  0.096  0.032  0.420
   0.42222     -2.641740  0.008  0.032  0.000  0.032  0.196  0.036  0.000  0.052  0.024  0.376
   0.43630     -2.658254  0.008  0.032  0.004  0.032  0.176  0.052  0.000  0.032  0.020  0.356
   0.45037     -2.673785  0.008  0.028  0.004  0.036  0.160  0.060  0.000  0.024  0.016  0.340
   0.46444     -2.687849  0.008  0.028  0.004  0.040  0.148  0.064  0.004  0.016  0.016  0.324
   0.47852     -2.700334  0.004  0.028  0.004  0.040  0.136  0.064  0.004  0.012  0.016  0.308
   0.49259     -2.711263  0.004  0.028  0.008  0.044  0.124  0.064  0.004  0.012  0.016  0.292
   0.50667     -2.720719  0.004  0.024  0.008  0.044  0.112  0.060  0.004  0.008  0.012  0.279
   0.52074     -2.728803  0.004  0.024  0.012  0.048  0.100  0.056  0.004  0.008  0.012  0.260
   0.53481     -2.735634  0.004  0.024  0.012  0.052  0.088  0.052  0.004  0.004  0.012  0.244
   0.54889     -2.741329  0.004  0.024  0.012  0.052  0.076  0.044  0.004  0.004  0.008  0.228
   0.56296     -2.774716  0.028  0.004  0.012  0.000  0.028  0.032  0.052  0.024  0.000  0.180
   0.57704     -2.749794  0.000  0.020  0.016  0.060  0.052  0.032  0.004  0.004  0.008  0.196
   0.59111     -2.752799  0.000  0.020  0.016  0.060  0.044  0.028  0.004  0.004  0.004  0.180
   0.60518     -2.755134  0.000  0.020  0.020  0.064  0.032  0.020  0.000  0.000  0.004  0.164
   0.61926     -2.756905  0.000  0.020  0.020  0.064  0.024  0.016  0.000  0.000  0.004  0.148
   0.63333     -2.758207  0.000  0.020  0.020  0.068  0.016  0.008  0.000  0.000  0.004  0.136
   0.64741     -2.759123  0.000  0.020  0.024  0.068  0.008  0.004  0.000  0.000  0.000  0.128
   0.66148     -2.759725  0.000  0.020  0.024  0.068  0.004  0.004  0.000  0.000  0.000  0.120
   0.67555     -2.760064  0.000  0.020  0.024  0.070  0.000  0.000  0.000  0.000  0.000  0.114
   0.68963     -2.760149  0.000  0.038  0.038  0.038  0.000  0.000  0.000  0.000  0.000  0.114
   0.68963     -2.760149  0.000  0.038  0.038  0.038  0.000  0.000  0.000  0.000  0.000  0.114
   0.69958     -2.759792  0.000  0.032  0.022  0.056  0.000  0.000  0.000  0.000  0.000  0.114
   0.70953     -2.758624  0.000  0.032  0.022  0.056  0.000  0.000  0.000  0.002  0.000  0.116
   0.71948     -2.756705  0.000  0.032  0.022  0.056  0.000  0.000  0.004  0.002  0.000  0.120
   0.72944     -2.754077  0.000  0.032  0.022  0.056  0.004  0.000  0.004  0.004  0.000  0.124
   0.73939     -2.750799  0.000  0.032  0.022  0.056  0.004  0.002  0.008  0.008  0.000  0.130
   0.74934     -2.746943  0.000  0.032  0.020  0.056  0.004  0.002  0.010  0.010  0.002  0.138
   0.75929     -2.742597  0.000  0.030  0.020  0.056  0.008  0.002  0.014  0.014  0.002  0.148
   0.76924     -2.737862  0.000  0.030  0.020  0.056  0.012  0.002  0.018  0.018  0.002  0.156
   0.77920     -2.732847  0.002  0.030  0.016  0.054  0.014  0.004  0.022  0.024  0.004  0.168
   0.78915     -2.727674  0.002  0.028  0.016  0.054  0.018  0.004  0.026  0.028  0.004  0.182
   0.79910     -2.722469  0.002  0.028  0.014  0.054  0.022  0.008  0.030  0.036  0.006  0.196
   0.80905     -2.717363  0.002  0.026  0.014  0.052  0.028  0.008  0.032  0.042  0.006  0.212
   0.81900     -2.712487  0.002  0.026  0.012  0.050  0.034  0.010  0.036  0.048  0.008  0.228
   0.82896     -2.707966  0.002  0.024  0.012  0.050  0.042  0.010  0.040  0.056  0.012  0.246
   0.83891     -2.703912  0.002  0.022  0.010  0.048  0.050  0.012  0.042  0.064  0.014  0.264
   0.84886     -2.700421  0.004  0.022  0.010  0.046  0.058  0.012  0.044  0.072  0.016  0.283
   0.85881     -2.697564  0.004  0.020  0.008  0.046  0.070  0.014  0.044  0.080  0.020  0.302
   0.86876     -2.695387  0.004  0.020  0.008  0.044  0.078  0.014  0.046  0.086  0.022  0.322
   0.87871     -2.693902  0.004  0.018  0.006  0.042  0.088  0.016  0.046  0.096  0.026  0.340
   0.88867     -2.693089  0.004  0.018  0.006  0.038  0.098  0.016  0.046  0.102  0.028  0.356
   0.89862     -2.692899  0.004  0.016  0.004  0.038  0.108  0.018  0.046  0.106  0.032  0.372
   0.90857     -2.693254  0.006  0.016  0.004  0.036  0.116  0.020  0.044  0.112  0.036  0.388
   0.91852     -2.694053  0.006  0.014  0.002  0.034  0.126  0.022  0.042  0.116  0.036  0.400
   0.92847     -2.695174  0.006  0.014  0.002  0.032  0.134  0.024  0.040  0.118  0.040  0.412
   0.93843     -2.696479  0.006  0.016  0.004  0.030  0.140  0.024  0.038  0.122  0.042  0.420
   0.94838     -2.697817  0.006  0.016  0.004  0.030  0.144  0.026  0.034  0.122  0.044  0.428
   0.95833     -2.699024  0.008  0.016  0.004  0.030  0.148  0.032  0.034  0.122  0.046  0.434
   0.96828     -2.699924  0.008  0.016  0.004  0.028  0.152  0.034  0.030  0.120  0.046  0.438
   0.97823     -2.700330  0.008  0.016  0.004  0.026  0.154  0.038  0.028  0.118  0.048  0.438
   0.98818     -2.700038  0.010  0.016  0.002  0.026  0.152  0.044  0.026  0.116  0.048  0.440
   0.99814     -2.698834  0.010  0.018  0.002  0.024  0.152  0.048  0.026  0.112  0.046  0.438
   1.00809     -2.696495  0.012  0.018  0.002  0.022  0.148  0.056  0.022  0.106  0.046  0.436
   1.01804     -2.692796  0.012  0.020  0.002  0.024  0.142  0.064  0.020  0.100  0.044  0.431
   1.02799     -2.687522  0.014  0.024  0.002  0.022  0.136  0.074  0.018  0.090  0.042  0.426
   1.03794     -2.680497  0.018  0.024  0.006  0.022  0.126  0.086  0.016  0.082  0.040  0.420
   1.04790     -2.671614  0.018  0.026  0.006  0.020  0.116  0.100  0.018  0.072  0.038  0.412
   1.05785     -2.660872  0.020  0.028  0.006  0.020  0.102  0.116  0.016  0.062  0.034  0.404
   1.06780     -2.648414  0.022  0.030  0.006  0.020  0.090  0.132  0.018  0.054  0.030  0.396
   1.07775     -2.634543  0.022  0.030  0.006  0.020  0.076  0.148  0.018  0.044  0.028  0.394
   1.08770     -2.619713  0.024  0.032  0.006  0.018  0.064  0.166  0.022  0.034  0.024  0.392
   1.09766     -2.604485  0.026  0.034  0.006  0.018  0.052  0.182  0.026  0.028  0.020  0.392
   1.10761     -2.589466  0.026  0.036  0.006  0.018  0.046  0.196  0.028  0.022  0.018  0.396
   1.11756     -2.575243  0.026  0.036  0.006  0.016  0.038  0.210  0.034  0.020  0.018  0.404
   1.12751     -2.562337  0.026  0.038  0.002  0.014  0.032  0.222  0.040  0.020  0.016  0.412
   1.13746     -2.551175  0.028  0.036  0.002  0.014  0.030  0.232  0.046  0.020  0.014  0.424
   1.14741     -2.542099  0.026  0.038  0.002  0.014  0.028  0.240  0.050  0.022  0.014  0.436
   1.15737     -2.535385  0.026  0.038  0.002  0.012  0.026  0.246  0.056  0.024  0.014  0.446
   1.16732     -2.531251  0.026  0.038  0.002  0.010  0.026  0.252  0.060  0.026  0.014  0.452
   1.17727     -2.529854  0.026  0.038  0.002  0.010  0.026  0.252  0.060  0.026  0.014  0.454
   1.17727     -2.529854  0.026  0.038  0.002  0.010  0.026  0.252  0.060  0.026  0.014  0.454
   1.18722     -2.530332  0.026  0.038  0.002  0.010  0.024  0.250  0.060  0.028  0.014  0.452
   1.19717     -2.531765  0.024  0.036  0.002  0.014  0.022  0.244  0.058  0.030  0.014  0.446
   1.20713     -2.534150  0.024  0.034  0.002  0.016  0.016  0.234  0.056  0.034  0.016  0.434
   1.21708     -2.537473  0.022  0.032  0.002  0.020  0.012  0.224  0.054  0.040  0.018  0.424
   1.22703     -2.541701  0.020  0.028  0.002  0.024  0.006  0.212  0.050  0.046  0.020  0.408
   1.23698     -2.546775  0.018  0.024  0.002  0.030  0.002  0.198  0.048  0.054  0.022  0.398
   1.24693     -2.552616  0.016  0.022  0.002  0.032  0.000  0.186  0.044  0.060  0.026  0.388
   1.25689     -2.559124  0.014  0.018  0.002  0.036  0.000  0.174  0.040  0.068  0.028  0.380
   1.26684     -2.566191  0.012  0.016  0.002  0.038  0.002  0.164  0.038  0.076  0.032  0.376
   1.27679     -2.573705  0.010  0.014  0.000  0.040  0.004  0.154  0.034  0.084  0.036  0.376
   1.28674     -2.581554  0.010  0.012  0.000  0.042  0.008  0.142  0.032  0.090  0.038  0.376
   1.29669     -2.589633  0.008  0.010  0.000  0.042  0.012  0.136  0.030  0.098  0.042  0.380
   1.30664     -2.597844  0.008  0.008  0.000  0.042  0.018  0.130  0.028  0.104  0.046  0.384
   1.31660     -2.606100  0.006  0.008  0.000  0.042  0.024  0.124  0.026  0.110  0.048  0.388
   1.32655     -2.614322  0.006  0.006  0.000  0.040  0.034  0.118  0.024  0.118  0.052  0.398
   1.33650     -2.622442  0.006  0.006  0.000  0.038  0.040  0.114  0.022  0.122  0.054  0.406
   1.34645     -2.630400  0.004  0.004  0.000  0.038  0.046  0.111  0.022  0.128  0.060  0.414
   1.35640     -2.638146  0.004  0.004  0.000  0.036  0.054  0.108  0.020  0.134  0.062  0.424
   1.36636     -2.645638  0.004  0.004  0.000  0.036  0.062  0.106  0.020  0.138  0.064  0.434
   1.37631     -2.652840  0.004  0.004  0.000  0.034  0.070  0.104  0.018  0.144  0.066  0.444
   1.38626     -2.659725  0.002  0.002  0.000  0.032  0.078  0.102  0.020  0.148  0.068  0.455
   1.39621     -2.666270  0.002  0.002  0.000  0.030  0.086  0.100  0.020  0.154  0.070  0.466
   1.40616     -2.672459  0.002  0.002  0.000  0.028  0.094  0.100  0.018  0.158  0.074  0.476
   1.41612     -2.678281  0.002  0.002  0.000  0.026  0.100  0.098  0.018  0.164  0.076  0.486
   1.42607     -2.670847  0.014  0.004  0.000  0.008  0.024  0.008  0.028  0.002  0.202  0.290
   1.43602     -2.637141  0.014  0.004  0.000  0.008  0.026  0.010  0.024  0.002  0.202  0.292
   1.44597     -2.604214  0.014  0.004  0.002  0.008  0.030  0.012  0.020  0.002  0.200  0.292
   1.45592     -2.572976  0.014  0.006  0.002  0.006  0.034  0.013  0.016  0.002  0.196  0.292
   1.46587     -2.545082  0.014  0.008  0.002  0.006  0.042  0.014  0.014  0.002  0.186  0.286
   1.47583     -2.523870  0.016  0.010  0.004  0.006  0.048  0.014  0.008  0.004  0.166  0.276
   1.48578     -2.515317  0.020  0.014  0.008  0.004  0.058  0.012  0.004  0.006  0.128  0.256
   1.49573     -2.524741  0.025  0.018  0.012  0.000  0.060  0.014  0.002  0.010  0.086  0.232
   1.50568     -2.549900  0.028  0.022  0.014  0.000  0.060  0.018  0.004  0.016  0.058  0.220
   1.51563     -2.584257  0.032  0.022  0.014  0.000  0.060  0.024  0.006  0.018  0.042  0.220
   1.52559     -2.622578  0.030  0.020  0.014  0.000  0.064  0.036  0.012  0.022  0.034  0.236
   1.53554     -2.660808  0.028  0.022  0.014  0.000  0.078  0.056  0.018  0.032  0.028  0.274
   1.54549     -2.694561  0.022  0.016  0.010  0.000  0.101  0.090  0.030  0.042  0.028  0.340
   1.55544     -2.719098  0.014  0.012  0.006  0.000  0.133  0.138  0.048  0.054  0.026  0.433
   1.56539     -2.724580  0.000  0.000  0.000  0.006  0.173  0.110  0.026  0.212  0.084  0.614
   1.57534     -2.725575  0.000  0.000  0.000  0.002  0.176  0.112  0.027  0.214  0.086  0.619
   1.58530     -2.726412  0.000  0.000  0.000  0.002  0.178  0.114  0.030  0.216  0.084  0.624
   1.59525     -2.727107  0.000  0.000  0.000  0.002  0.179  0.115  0.030  0.218  0.084  0.628
   1.60520     -2.727677  0.000  0.000  0.000  0.002  0.182  0.116  0.030  0.220  0.084  0.632
   1.61515     -2.728135  0.000  0.000  0.000  0.000  0.183  0.116  0.032  0.221  0.084  0.635
   1.62510     -2.728492  0.000  0.000  0.000  0.000  0.183  0.115  0.032  0.220  0.083  0.638
   1.63506     -2.728759  0.000  0.000  0.000  0.000  0.185  0.117  0.032  0.221  0.083  0.639
   1.64501     -2.728944  0.000  0.000  0.000  0.000  0.184  0.118  0.033  0.221  0.084  0.641
   1.65496     -2.729052  0.000  0.000  0.000  0.000  0.184  0.120  0.034  0.223  0.082  0.642
   1.66491     -2.729076  0.000  0.000  0.000  0.000  0.175  0.175  0.058  0.175  0.058  0.643
   1.66491     -2.729076  0.000  0.000  0.000  0.000  0.175  0.175  0.058  0.175  0.058  0.643
   1.67710     -2.729055  0.000  0.000  0.000  0.000  0.175  0.175  0.058  0.175  0.058  0.643
   1.68929     -2.728966  0.000  0.000  0.000  0.000  0.173  0.173  0.057  0.173  0.058  0.640
   1.70148     -2.728726  0.000  0.000  0.000  0.000  0.174  0.174  0.057  0.174  0.057  0.638
   1.71367     -2.728162  0.000  0.000  0.000  0.000  0.172  0.172  0.057  0.172  0.057  0.632
   1.72585     -2.726953  0.000  0.000  0.000  0.000  0.169  0.169  0.056  0.169  0.057  0.624
   1.73804     -2.724487  0.000  0.001  0.001  0.001  0.166  0.166  0.055  0.166  0.055  0.611
   1.75023     -2.719570  0.003  0.003  0.003  0.003  0.157  0.157  0.053  0.157  0.053  0.587
   1.76242     -2.709862  0.004  0.005  0.005  0.005  0.142  0.142  0.048  0.142  0.048  0.541
   1.77461     -2.691374  0.012  0.006  0.006  0.006  0.117  0.117  0.040  0.117  0.040  0.465
   1.78680     -2.660100  0.020  0.010  0.010  0.010  0.086  0.086  0.029  0.086  0.029  0.364
   1.79899     -2.616435  0.027  0.012  0.012  0.012  0.060  0.060  0.019  0.060  0.020  0.279
   1.81117     -2.564899  0.028  0.014  0.014  0.014  0.044  0.044  0.012  0.044  0.012  0.228
   1.82336     -2.509810  0.031  0.016  0.016  0.016  0.035  0.035  0.009  0.035  0.009  0.197
   1.83555     -2.454030  0.030  0.016  0.016  0.016  0.029  0.029  0.007  0.029  0.008  0.181
   1.84774     -2.399593  0.026  0.016  0.016  0.016  0.028  0.028  0.007  0.028  0.007  0.174
   1.85993     -2.348376  0.024  0.017  0.017  0.017  0.028  0.028  0.010  0.028  0.010  0.177
   1.87212     -2.335446  0.009  0.003  0.005  0.010  0.071  0.043  0.093  0.051  0.127  0.412
   1.88430     -2.352002  0.010  0.002  0.009  0.008  0.066  0.039  0.103  0.067  0.120  0.425
   1.89649     -2.365803  0.011  0.002  0.010  0.008  0.070  0.042  0.100  0.072  0.124  0.438
   1.90868     -2.376858  0.012  0.010  0.008  0.002  0.048  0.076  0.134  0.069  0.091  0.450
   1.92087     -2.385246  0.011  0.001  0.010  0.008  0.067  0.050  0.105  0.089  0.121  0.464
   1.93306     -2.391113  0.012  0.002  0.012  0.006  0.063  0.055  0.108  0.097  0.118  0.476
   1.94525     -2.394666  0.012  0.002  0.012  0.006  0.062  0.059  0.109  0.106  0.117  0.488
   1.95744     -2.396165  0.012  0.002  0.012  0.006  0.060  0.065  0.113  0.113  0.115  0.499
   1.96962     -2.395908  0.013  0.003  0.012  0.005  0.059  0.072  0.115  0.120  0.112  0.511
   1.98181     -2.394222  0.013  0.003  0.013  0.003  0.056  0.077  0.118  0.128  0.109  0.522
   1.99400     -2.391450  0.012  0.006  0.013  0.003  0.053  0.087  0.122  0.133  0.104  0.533
   2.00619     -2.387936  0.012  0.006  0.012  0.003  0.052  0.092  0.123  0.138  0.102  0.543
   2.01838     -2.384012  0.012  0.006  0.012  0.003  0.054  0.095  0.122  0.146  0.102  0.553
   2.03057     -2.379987  0.012  0.010  0.009  0.002  0.046  0.134  0.141  0.126  0.082  0.561
   2.04276     -2.376135  0.011  0.010  0.011  0.001  0.048  0.122  0.130  0.147  0.089  0.569
   2.05494     -2.372685  0.011  0.011  0.010  0.001  0.049  0.131  0.131  0.146  0.085  0.575
   2.06713     -2.369813  0.011  0.012  0.009  0.001  0.051  0.142  0.130  0.146  0.082  0.579
   2.07932     -2.367778  0.014  0.006  0.006  0.006  0.082  0.082  0.108  0.082  0.108  0.499
   2.09151     -2.374737  0.015  0.007  0.007  0.007  0.080  0.080  0.108  0.080  0.108  0.490
   2.10370     -2.381776  0.016  0.008  0.008  0.008  0.078  0.078  0.106  0.078  0.107  0.485
   2.11589     -2.388906  0.017  0.008  0.008  0.008  0.076  0.076  0.105  0.076  0.104  0.476
   2.12807     -2.396097  0.019  0.008  0.008  0.008  0.074  0.074  0.102  0.074  0.102  0.471
   2.14026     -2.403274  0.020  0.009  0.009  0.009  0.072  0.072  0.099  0.072  0.099  0.465
   2.15245     -2.410294  0.021  0.009  0.009  0.009  0.072  0.072  0.095  0.072  0.094  0.456
   2.16464     -2.416924  0.022  0.010  0.010  0.010  0.072  0.072  0.091  0.072  0.089  0.451
   2.17683     -2.422811  0.022  0.011  0.011  0.011  0.076  0.076  0.083  0.076  0.082  0.446
   2.18902     -2.427438  0.023  0.012  0.012  0.012  0.079  0.079  0.074  0.079  0.074  0.444
   2.20121     -2.430115  0.025  0.012  0.012  0.012  0.084  0.084  0.063  0.084  0.063  0.441
   2.21339     -2.430062  0.025  0.013  0.013  0.013  0.092  0.092  0.050  0.092  0.052  0.443
   2.22558     -2.426687  0.023  0.013  0.013  0.013  0.100  0.100  0.040  0.100  0.040  0.444
   2.23777     -2.420040  0.020  0.013  0.013  0.013  0.109  0.109  0.032  0.109  0.031  0.451
   2.24996     -2.411106  0.017  0.013  0.013  0.013  0.115  0.115  0.029  0.115  0.029  0.463
   2.26215     -2.401567  0.016  0.016  0.010  0.010  0.083  0.160  0.028  0.117  0.038  0.480
   2.26215     -2.401567  0.015  0.012  0.016  0.008  0.100  0.089  0.019  0.174  0.047  0.480
   2.27434     -2.406143  0.016  0.011  0.018  0.009  0.101  0.080  0.019  0.174  0.045  0.471
   2.28653     -2.410552  0.017  0.011  0.018  0.008  0.089  0.085  0.018  0.177  0.045  0.465
   2.29871     -2.414723  0.017  0.013  0.019  0.007  0.078  0.088  0.020  0.174  0.046  0.463
   2.31090     -2.418625  0.019  0.013  0.018  0.006  0.073  0.090  0.024  0.170  0.049  0.461
   2.32309     -2.422267  0.018  0.013  0.019  0.005  0.068  0.090  0.031  0.163  0.052  0.462
   2.33528     -2.425687  0.018  0.014  0.018  0.004  0.065  0.093  0.037  0.158  0.059  0.466
   2.34747     -2.428941  0.018  0.014  0.018  0.004  0.062  0.094  0.045  0.149  0.062  0.470
   2.35966     -2.432096  0.019  0.014  0.016  0.003  0.061  0.097  0.054  0.142  0.069  0.474
   2.37184     -2.435223  0.018  0.013  0.015  0.003  0.060  0.099  0.061  0.135  0.075  0.480
   2.38403     -2.438392  0.017  0.013  0.014  0.001  0.058  0.102  0.069  0.127  0.080  0.484
   2.39622     -2.441667  0.017  0.013  0.013  0.002  0.059  0.105  0.075  0.119  0.084  0.490
   2.40841     -2.445107  0.016  0.013  0.012  0.002  0.060  0.110  0.083  0.113  0.088  0.495
   2.42060     -2.448767  0.015  0.012  0.011  0.001  0.062  0.112  0.089  0.105  0.091  0.499
   2.43279     -2.452695  0.015  0.012  0.010  0.001  0.063  0.116  0.095  0.096  0.094  0.503
   2.44498     -2.456935  0.014  0.011  0.009  0.001  0.065  0.118  0.100  0.090  0.098  0.507
   2.45716     -2.471339  0.012  0.004  0.004  0.004  0.091  0.091  0.088  0.091  0.089  0.477
   2.46935     -2.491432  0.012  0.004  0.004  0.004  0.081  0.081  0.092  0.081  0.093  0.449
   2.48154     -2.513275  0.010  0.004  0.004  0.004  0.070  0.070  0.095  0.070  0.095  0.423
   2.49373     -2.535607  0.010  0.005  0.005  0.005  0.062  0.062  0.095  0.062  0.096  0.403
   2.50592     -2.557372  0.011  0.006  0.006  0.006  0.056  0.056  0.095  0.056  0.095  0.385
   2.51811     -2.577725  0.013  0.006  0.006  0.006  0.051  0.051  0.092  0.051  0.092  0.368
   2.53029     -2.596017  0.015  0.007  0.007  0.007  0.046  0.046  0.090  0.046  0.090  0.354
   2.54248     -2.611800  0.014  0.008  0.008  0.008  0.043  0.042  0.085  0.042  0.086  0.338
   2.55467     -2.624855  0.016  0.010  0.010  0.010  0.038  0.038  0.082  0.038  0.082  0.321
   2.56686     -2.635224  0.018  0.011  0.011  0.011  0.034  0.034  0.078  0.034  0.078  0.308
   2.57905     -2.643211  0.020  0.012  0.012  0.012  0.029  0.029  0.074  0.029  0.076  0.295
   2.59124     -2.649341  0.019  0.014  0.014  0.014  0.026  0.026  0.071  0.026  0.072  0.284
   2.60343     -2.654273  0.020  0.016  0.016  0.016  0.023  0.023  0.068  0.023  0.068  0.273
   2.61561     -2.658668  0.021  0.018  0.018  0.018  0.021  0.021  0.064  0.021  0.064  0.264
